   45.300000000000004                  (0.54926011510293793,0.26732202192796511)
   45.400000000000006                  (0.52467337018243787,0.19078495356377062)
   45.500000000000000                  (0.50887639257060169,0.11503705193444598)
   45.600000000000001             (0.50105963081977078,3.98258776059870132E-002)
   45.700000000000003            (0.50082747830684327,-3.51896531338036778E-002)
   45.800000000000004                 (0.50816824035056773,-0.11037830446286161)
   45.900000000000006                 (0.52345323708836700,-0.18608445957284478)
   46.000000000000000                 (0.54746502786828088,-0.26256821529144792)
   46.100000000000001                 (0.58145492989194814,-0.33991865648917829)
   46.200000000000003                 (0.62722808704323352,-0.41791385439476392)
   46.300000000000004                 (0.68724645046263444,-0.49578703659417694)
   46.400000000000006                 (0.76471788983950229,-0.57183646082682449)
   46.500000000000000                 (0.86358603300060144,-0.64279002495971171)
   46.600000000000001                 (0.98821856952818654,-0.70282577529189827)
   46.700000000000003                  (1.1423702402499682,-0.74223166288731945)
   46.800000000000004                  (1.3266837288550839,-0.74606268964998779)
   46.900000000000006                  (1.5339097094361336,-0.69417767987054169)
   47.000000000000000                  (1.7423372122711087,-0.56576376563903663)
   47.100000000000001                  (1.9123865996559992,-0.35174719229243406)
   47.200000000000003             (1.9965707347217867,-7.15048617836099576E-002)
   47.300000000000004                   (1.9658856214327636,0.22358236358088357)
   47.400000000000006                   (1.8313389455020721,0.47384423793290248)
   47.500000000000000                   (1.6353636316376656,0.64341351839971950)
   47.600000000000001                   (1.4237377139913072,0.72959166395206065)
   47.700000000000003                   (1.2268428995310887,0.74963644971126664)
   47.800000000000004                   (1.0580196354461817,0.72500782708101141)
   47.900000000000006                  (0.91964451267122849,0.67331966890204731)
   48.000000000000000                  (0.80901268815301175,0.60665089862412691)
   48.100000000000001                  (0.72185095599108740,0.53249833345541586)
   48.200000000000003                  (0.65394297339287288,0.45520598063393286)
   48.300000000000004                  (0.60171628535132404,0.37712744410227056)
   48.400000000000006                  (0.56236057051475863,0.29941476445373472)
   48.500000000000000                  (0.53377007549617417,0.22251313265429173)
   48.600000000000001                  (0.51444101661522945,0.14645996464256056)
   48.700000000000003             (0.50337586676843837,7.10635078169867679E-002)
   48.800000000000004            (0.50001217954645405,-3.98897479155555304E-003)
   48.900000000000006            (0.50418035497888603,-7.90611810046712715E-002)
   49.000000000000000                 (0.51609065500257534,-0.15451407652040713)
   49.100000000000001                 (0.53634928479436039,-0.23065132016166184)
   49.200000000000003                 (0.56600374898388806,-0.30764634563095361)
   49.300000000000004                 (0.60661697644335255,-0.38542846541386444)
   49.400000000000006                 (0.66036497215388923,-0.46349421712799649)
   49.500000000000000                 (0.73013799147637926,-0.54059153744958932)
   49.600000000000001                 (0.81958761030596150,-0.61419869918111414)
   49.700000000000003                 (0.93297640978986174,-0.67969830691518274)
   49.800000000000004                  (1.0745134006615815,-0.72917535247539700)
   49.900000000000006                  (1.2465712243807192,-0.74998565567573439)
   50.000000000000000                  (1.4459237980478781,-0.72394859437346226)
   50.100000000000001                  (1.6576602830643652,-0.62952191647258382)
   50.200000000000003                  (1.8494411434058216,-0.45072402476709894)
   50.300000000000004                  (1.9746253389635391,-0.19338540517640548)
   50.400000000000006                   (1.9928639173828480,0.10311499995982180)
   50.500000000000000                   (1.8975896390194307,0.37829716597767415)
   50.600000000000001                   (1.7211628760833912,0.58351468412892316)
   50.700000000000003                   (1.5112782792235095,0.70300818944727927)
   50.800000000000004                   (1.3057652934911121,0.74791694445916868)
   50.900000000000006                   (1.1245059471597800,0.73942063947835956)
   51.000000000000000                  (0.97361012429295180,0.69721005639778022)
   51.100000000000001                  (0.85192154784974705,0.63563193884477120)
   51.200000000000003                  (0.75553470171237946,0.56391435213764518)
   51.300000000000004                  (0.68009540048560491,0.48754975813520557)
   51.400000000000006                  (0.62173127381819637,0.40960338924627182)
   51.500000000000000                  (0.57731617646606481,0.33165248672294134)
   51.600000000000001                  (0.54446295052036453,0.25439071016723558)
   51.700000000000003                  (0.52143009782355798,0.17799786144259938)
   51.800000000000004                  (0.50701976313346542,0.10236121880397446)
   51.900000000000006             (0.50049535529732536,2.72082534407814165E-002)
   52.000000000000000            (0.50152712624640927,-4.78105776115715086E-002)
   52.100000000000001                 (0.51016705782060756,-0.12306358357827542)
   52.200000000000003                 (0.52685284823352752,-0.19888563131261641)
   52.300000000000004                 (0.55244106190729914,-0.27551518933846758)
   52.400000000000006                 (0.58826951344854916,-0.35300078601918228)
   52.500000000000000                 (0.63624638366996455,-0.43104856381267403)
   52.600000000000001                 (0.69895402944009066,-0.50876724570698362)
   52.700000000000003                 (0.77972954690360208,-0.58424367488934648)
   52.800000000000004                 (0.88262256712202936,-0.65385604898144345)
   52.900000000000006                  (1.0119991021878205,-0.71122996920591097)
   53.000000000000000                  (1.1713187444457231,-0.74585511989267461)
   53.100000000000001                  (1.3603006213189526,-0.74183684375257930)
   53.200000000000003                  (1.5697335902298430,-0.67842137115614864)
   53.300000000000004                  (1.7749182848406413,-0.53567032581221607)
   53.400000000000006                  (1.9337350367664883,-0.30819735744376059)
   53.500000000000000             (1.9996855027811327,-2.12060196524518317E-002)
   53.600000000000001                   (1.9496207213353407,0.27020326017803703)
   53.700000000000003                   (1.8013250338194411,0.50845079992232345)
   53.800000000000004                   (1.5998078929637858,0.66341477066960164)
   53.900000000000006                   (1.3890491526128179,0.73698921307150655)
   54.000000000000000                   (1.1963275339675203,0.74807054275065932)
   54.100000000000001                   (1.0326576001689742,0.71781227538847914)
   54.200000000000003                  (0.89921075723287291,0.66290309899790567)
   54.300000000000004                  (0.79283554796757616,0.59455475760740861)
   54.400000000000006                  (0.70919245199067371,0.51963710156565246)
   54.500000000000000                  (0.64415043081426715,0.44208871807085687)
   54.600000000000001                  (0.59426420723828544,0.36401531827370626)
   54.700000000000003                  (0.55684823600669686,0.28642195363590361)
   54.800000000000004                  (0.52990536035369351,0.20966840094010961)
   54.900000000000006                  (0.51202306494952354,0.13374347779849011)
   55.000000000000000             (0.50228119073541633,5.84288924664283990E-002)
   55.100000000000001            (0.50018550221975855,-1.66008786045282082E-002)
   55.200000000000003            (0.50563038968160245,-9.17126480471022465E-002)
   55.300000000000004                 (0.51889077485496993,-0.16726182760808000)
   55.400000000000006                 (0.54064309441052905,-0.24353606654763005)
   55.500000000000000                 (0.57201558611606351,-0.32067724705097533)
   55.600000000000001                 (0.61466696660264253,-0.39855778708741890)
   55.700000000000003                 (0.67088671591741322,-0.47657489654490270)
   55.800000000000004                 (0.74369273437067007,-0.55330645559345959)
   55.900000000000006                 (0.83685862697075153,-0.62594591748255923)
   56.000000000000000                 (0.95470551706968831,-0.68941564432432501)
   56.100000000000001                  (1.1013008396008808,-0.73510512106707027)
   56.200000000000003                  (1.2784053341562522,-0.74945430430064208)
   56.300000000000004                  (1.4813046010137145,-0.71343102672399694)
   56.400000000000006                  (1.6924573522420232,-0.60556894360397384)
   56.500000000000000                  (1.8764860426793202,-0.41230360697310564)
   56.600000000000001                  (1.9858878161870481,-0.14472771245332691)
   56.700000000000003                   (1.9843093618684828,0.15253456177873431)
   56.800000000000004                   (1.8723201835821273,0.41856507204529109)
   56.900000000000006                   (1.6869652768088166,0.60954386834826357)
   57.000000000000000                   (1.4756545522447568,0.71523827540206986)
   57.100000000000001                   (1.2732893582341456,0.74963077596926864)
   57.200000000000003                   (1.0969809353600617,0.73421805258531836)
   57.300000000000004                  (0.95119469519521416,0.68790121699562057)
   57.400000000000006                  (0.83406508545333446,0.62409304325903492)
   57.500000000000000                  (0.74149862956879464,0.55129059029387506)
   57.600000000000001                  (0.66918219110206389,0.47449590591233493)
   57.700000000000003                  (0.61336126652835199,0.39646860191948241)
   57.800000000000004                  (0.57103835077139431,0.31860272760657599)
   57.900000000000006                  (0.53994221497979933,0.24148465347475037)
   58.000000000000000                  (0.51842957275101542,0.16523254038064253)
   58.100000000000001             (0.50538517653884318,8.96992662825292636E-002)
   58.200000000000003             (0.50014385451039689,1.45944967530145190E-002)
   58.300000000000004            (0.50244100746350306,-6.04381650698669337E-002)
   58.400000000000006                 (0.51239240611527193,-0.13576513379858904)
   58.500000000000000                 (0.53050306317391160,-0.21171002304108982)
   58.600000000000001                 (0.55770531567114467,-0.28848709057101007)
   58.700000000000003                 (0.59542601806144335,-0.36610009545943178)
   58.800000000000004                 (0.64567939962584331,-0.44417619236845096)
   58.900000000000006                 (0.71117070680080530,-0.52168781694350819)
   59.000000000000000                 (0.79536556024466354,-0.59649122563268575)
   59.100000000000001                 (0.90240943901179915,-0.66458545132237234)
   59.200000000000003                  (1.0366339618787297,-0.71900367924979602)
   59.300000000000004                  (1.2011255990616876,-0.74839857199537785)
   59.400000000000006                  (1.3945321110151661,-0.73593255133499214)
   59.500000000000000                  (1.6054820152088090,-0.66039028705118807)
   59.600000000000001                  (1.8062043861892738,-0.50310622008149397)
   59.700000000000003                  (1.9524011571059281,-0.26288586354333360)
   59.800000000000004              (1.9994140192268015,2.92242208312052179E-002)
   59.900000000000006                   (1.9305113357916024,0.31524775085778511)
   60.000000000000000                   (1.7698144751298419,0.54062261976942316)
