   11.200000000000001           (-0.18131503985650546,-1.56037042223215339E-002)
   11.300000000000001            (-0.21183358445445291,9.95053680598042591E-003)
   11.400000000000000            (-0.24291236056738472,4.75370020114413983E-002)
   11.500000000000000            (-0.27104463166804355,9.97906510335013069E-002)
   11.600000000000001                 (-0.29099535160625400,0.16866736871295296)
   11.700000000000001                 (-0.29570757013050664,0.25458316034348255)
   11.800000000000001                 (-0.27658022415701672,0.35530536560944986)
   11.900000000000000                 (-0.22434316675740348,0.46470771909046410)
   12.000000000000000                 (-0.13077641626827741,0.57168209288786598)
   12.100000000000001             (8.60103798741172765E-003,0.65977540881847263)
   12.200000000000001                  (0.19115223564019257,0.70836141220310433)
   12.300000000000001                  (0.40402504136009004,0.69606739637017334)
   12.400000000000000                  (0.62297455242432431,0.60645579903172475)
   12.500000000000000                  (0.81477730678189897,0.43465404356778731)
   12.600000000000001                  (0.94382473012974077,0.19237088224028862)
   12.700000000000001            (0.98148593836586051,-9.14752435078698412E-002)
   12.800000000000001                 (0.91498804119281374,-0.37587981232487738)
   12.900000000000000                 (0.75216823760299734,-0.61746485534122209)
   13.000000000000000                 (0.51998683202193174,-0.78140391966509792)
   13.100000000000001                 (0.25734536578280381,-0.84961482267669863)
   13.200000000000001            (5.01692982968375209E-003,-0.82360418828750426)
   13.300000000000001                (-0.20374586508823703,-0.72166615169317405)
   13.400000000000000                (-0.34918134934706596,-0.57216948826171909)
   13.500000000000000                (-0.42649337070953403,-0.40561054808283259)
   13.600000000000001                (-0.44339244751382689,-0.24789813286043269)
   13.700000000000001                (-0.41530445307514086,-0.11637885186279792)
   13.800000000000001           (-0.36011923276456437,-1.89303857840830321E-002)
   13.900000000000000            (-0.29397518593817390,4.45224783061148183E-002)
   14.000000000000000            (-0.22883772754156742,7.92206040406823325E-002)
   14.100000000000001            (-0.17187014230943118,9.26575399406631139E-002)
   14.200000000000001            (-0.12608507730865143,9.23184312247287975E-002)
   14.300000000000001       (-9.16015681068694937E-002,8.43680337329195812E-002)
   14.400000000000000       (-6.69423658964099638E-002,7.31984817544827082E-002)
   14.500000000000000       (-5.00434641069562383E-002,6.15468012179386514E-002)
   14.600000000000001       (-3.88808634011617027E-002,5.08716082457954938E-002)
   14.700000000000001       (-3.17696640052737497E-002,4.17687979850646998E-002)
   14.800000000000001       (-2.74443846901658538E-002,3.43185022886480229E-002)
   14.900000000000000       (-2.50213543254726827E-002,2.83339136419940053E-002)
   15.000000000000000       (-2.39142653483761895E-002,2.35198501769042015E-002)
   15.100000000000001       (-2.37445223705555070E-002,1.95620077002671214E-002)
   15.200000000000001       (-2.42658537932991872E-002,1.61701351427742668E-002)
   15.300000000000001       (-2.53088459970179681E-002,1.30951596750408811E-002)
   15.400000000000000       (-2.67444020893544514E-002,1.01343628625850477E-002)
   15.500000000000000       (-2.84630292310284992E-002,7.13252892171803345E-003)
   15.600000000000001       (-3.03667608961925711E-002,3.98208382463536865E-003)
   15.700000000000001       (-3.23706453856704504E-002,6.21928876448578100E-004)
   15.800000000000001      (-3.44100003970986348E-002,-2.96668345336579230E-003)
   15.900000000000000      (-3.64490740579133041E-002,-6.76768354200744590E-003)
   16.000000000000000      (-3.84881203980176334E-002,-1.07396892249452224E-002)
   16.100000000000001      (-4.05678388188536326E-002,-1.48257245078194204E-002)
   16.199999999999999      (-4.27709115502336520E-002,-1.89616791408505000E-002)
   16.300000000000001      (-4.52208500631052501E-002,-2.30818311308419524E-002)
   16.400000000000002      (-4.80791442900551022E-002,-2.71198275924999163E-002)
   16.500000000000000      (-5.15421059557406927E-002,-3.10042498650537138E-002)
   16.600000000000001      (-5.58384374864208874E-002,-3.46486646141252116E-002)
   16.699999999999999      (-6.12277422383509934E-002,-3.79363192991741538E-002)
   16.800000000000001      (-6.79992118192528222E-002,-4.06993040278708640E-002)
   16.900000000000002      (-7.64685121314083727E-002,-4.26914005132663851E-002)
   17.000000000000000      (-8.69692399887096873E-002,-4.35535773239991153E-002)
   17.100000000000001      (-9.98333685844269708E-002,-4.27718242632021614E-002)
   17.199999999999999           (-0.11535339496247542,-3.96290379197975773E-002)
   17.300000000000001           (-0.13371789834830033,-3.31557233202437532E-002)
   17.400000000000002           (-0.15491180272070407,-2.20881394351184202E-002)
   17.500000000000000           (-0.17857266550776160,-4.84788474016670506E-003)
   17.600000000000001            (-0.20379616247595772,2.04346915668690704E-002)
   17.699999999999999            (-0.22889155615775300,5.58190769000888043E-002)
   17.800000000000001                 (-0.25110597268415158,0.10332916340905869)
   17.900000000000002                 (-0.26636597045213711,0.16455261997884538)
   18.000000000000000                 (-0.26912394924443683,0.24002198875023023)
   18.100000000000001                 (-0.25244439230747107,0.32836290767173465)
   18.199999999999999                 (-0.20851830123428067,0.42525934114667518)
   18.300000000000001                 (-0.12983261031507978,0.52241615856956791)
   18.400000000000002            (-1.11745758279384599E-002,0.60691772107127384)
   18.500000000000000                  (0.14760054995464164,0.66162562587383933)
   18.600000000000001                  (0.33862915430972695,0.66732060448837904)
   18.699999999999999                  (0.54413641411618996,0.60689533408149277)
   18.800000000000001                  (0.73705883869279343,0.47096346521059096)
   18.900000000000002                  (0.88515320448307699,0.26313025055190742)
   19.000000000000000             (0.95818486956918569,2.59589080402419445E-003)
   19.100000000000001                 (0.93618545023701016,-0.27767609877424249)
   19.200000000000003                 (0.81587113670093581,-0.53736300203765319)
   19.300000000000001                 (0.61273852135913742,-0.73798647387846372)
   19.400000000000002                 (0.35794135173176372,-0.85196200684039081)
   19.500000000000000            (9.09711653479246402E-002,-0.86864675190753360)
   19.600000000000001                (-0.14948482845177261,-0.79573453996446475)
   19.700000000000003                (-0.33379050177184499,-0.65595838808595119)
   19.800000000000001                (-0.44654887262834958,-0.48044231234194001)
   19.900000000000002                (-0.48766584235694244,-0.30085390678746776)
   20.000000000000000                (-0.46951255112877854,-0.14263596985389082)
   20.100000000000001           (-0.41154752163050995,-2.10330910744345213E-002)
   20.200000000000003            (-0.33437849980943674,5.94632685571587702E-002)
   20.300000000000001                 (-0.25510039292198883,0.10284166244066030)
   20.400000000000002                 (-0.18493018217985216,0.11787949812803633)
   20.500000000000000                 (-0.12911102397164911,0.11454748896377900)
   20.600000000000001            (-8.83052377859448595E-002,0.10150865229809779)
   20.700000000000003       (-6.04930600706599375E-002,8.49866481305106003E-002)
   20.800000000000001       (-4.26321375377988615E-002,6.87244657098050188E-002)
   20.900000000000002       (-3.17416259984535792E-002,5.45297828761461961E-002)
   21.000000000000000       (-2.54170926483744709E-002,4.29623195648630926E-002)
   21.100000000000001       (-2.19497135770165067E-002,3.39083578906899594E-002)
   21.200000000000003       (-2.02391035639665796E-002,2.69646497870862194E-002)
   21.300000000000001       (-1.96349117614685771E-002,2.16541674188161538E-002)
   21.400000000000002       (-1.97811473165814995E-002,1.75269878212921046E-002)
   21.500000000000000       (-2.04934068249345777E-002,1.41953434171343713E-002)
   21.600000000000001       (-2.16742989889409272E-002,1.13377099688756824E-002)
   21.700000000000003       (-2.32607788820982479E-002,8.69259571871735907E-003)
   21.800000000000001       (-2.51948870822523846E-002,6.05275554013210999E-003)
   21.900000000000002       (-2.74122059340890754E-002,3.26379627952889852E-003)
   22.000000000000000       (-2.98446194326364850E-002,2.25311543109792773E-004)
   22.100000000000001      (-3.24323331298800865E-002,-3.11088764454053954E-003)
   22.200000000000003      (-3.51367773356049129E-002,-6.74786922028159600E-003)
   22.300000000000001      (-3.79491475027979516E-002,-1.06520724184804693E-002)
   22.400000000000002      (-4.08959074086270441E-002,-1.47600644514082491E-002)
   22.500000000000000      (-4.40425466746992914E-002,-1.89847434936557084E-002)
   22.600000000000001      (-4.74940079138411395E-002,-2.32214934447900929E-002)
   22.700000000000003      (-5.13909796048291553E-002,-2.73523441794896287E-002)
   22.800000000000001      (-5.59035123837248391E-002,-3.12461921784123915E-002)
   22.900000000000002      (-6.12242221400636707E-002,-3.47544197739645816E-002)
   23.000000000000000      (-6.75627424614464456E-002,-3.77018882071797623E-002)
   23.100000000000001      (-7.51416269583674856E-002,-3.98728553224220114E-002)
   23.200000000000003      (-8.41918110854227714E-002,-4.09906731527568471E-002)
   23.300000000000001      (-9.49433335829448638E-002,-4.06903866632334077E-002)
   23.400000000000002           (-0.10760525471623929,-3.84853772777091277E-002)
   23.500000000000000           (-0.12232898414768741,-3.37324139533871567E-002)
   23.600000000000001           (-0.13915168663566052,-2.56018123199931655E-002)
   23.700000000000003           (-0.15791881350310522,-1.30592124409122899E-002)
   23.800000000000001            (-0.17818412466775849,5.13567815519566304E-003)
   23.900000000000002            (-0.19908161009612527,3.04054596396783408E-002)
   24.000000000000000            (-0.21916129693296019,6.42883142361745930E-002)
   24.100000000000001                 (-0.23618863647344496,0.10829353684407447)
   24.200000000000003                 (-0.24693136703091870,0.16363125153219543)
   24.300000000000001                 (-0.24699489450833642,0.23076866165515475)
   24.400000000000002                 (-0.23080910905917770,0.30878350788351516)
   24.500000000000000                 (-0.19191746043833968,0.39452832528431331)
   24.600000000000001                 (-0.12376632184253661,0.48171301004754191)
   24.700000000000003            (-2.11861109141872998E-002,0.56018696172603843)
   24.800000000000001                  (0.11740724759361049,0.61592470025656332)
   24.900000000000002                  (0.28745333115824845,0.63232806671745456)
   25.000000000000000                  (0.47620324391442737,0.59322829837626523)
   25.100000000000001                  (0.66237504090090771,0.48732039502845248)
   25.200000000000003                  (0.81846460619457717,0.31290157296584853)
   25.300000000000001             (0.91580737214319630,8.11881048806755434E-002)
   25.400000000000002                 (0.93131261735594151,-0.18340507066068684)
   25.500000000000000                 (0.85388822766278882,-0.44673544677542382)
   25.600000000000001                 (0.68843100524075662,-0.67154028809127342)
   25.700000000000003                 (0.45597224472872883,-0.82542170101170487)
   25.800000000000001                 (0.18979620020624771,-0.88798239642518539)
   25.900000000000002           (-7.14566299342061645E-002,-0.85519451931148405)
   26.000000000000000                (-0.29192208193777230,-0.73990599394360190)
   26.100000000000001                (-0.44584192337828615,-0.56838898507295166)
   26.200000000000003                (-0.52223965177493525,-0.37382076520534790)
   26.300000000000001                (-0.52571558375826088,-0.18843925682717949)
   26.400000000000002           (-0.47321947332686481,-3.66175124572806210E-002)
   26.500000000000000            (-0.38799968762445586,6.91209997555507216E-002)
   26.600000000000001                 (-0.29291283186901784,0.12821647827580360)
   26.700000000000003                 (-0.20533830286261032,0.14890346283714703)
   26.800000000000001                 (-0.13499907761132204,0.14351375331831118)
   26.900000000000002            (-8.45750741399112355E-002,0.12420007974829302)
   27.000000000000000            (-5.19748683102970316E-002,0.10029979293127460)
   27.100000000000001       (-3.29224334867704929E-002,7.75432625109930829E-002)
   27.200000000000003       (-2.29276981877919762E-002,5.85650176517389445E-002)
   27.300000000000001       (-1.83393098878429257E-002,4.39421881940891684E-002)
   27.400000000000002       (-1.66447627130620404E-002,3.31855195785117768E-002)
   27.500000000000000       (-1.63420319626953574E-002,2.54354763689791201E-002)
   27.600000000000001       (-1.66581383965419341E-002,1.98442386303527667E-002)
   27.700000000000003       (-1.72744880501755210E-002,1.57242502253311690E-002)
   27.800000000000001       (-1.81175834802651259E-002,1.25621380069465965E-002)
   27.900000000000002       (-1.92192472127531641E-002,9.97813651601236161E-003)
   28.000000000000000       (-2.06350378811981719E-002,7.68108597569176679E-003)
   28.100000000000001       (-2.24022851753212758E-002,5.43807695244203151E-003)
   28.200000000000003       (-2.45223363496481737E-002,3.06351271978323736E-003)
   28.300000000000001       (-2.69652838772641602E-002,4.23705841229320818E-004)
   28.400000000000002      (-2.96938050640463864E-002,-2.55959922483954549E-003)
   28.500000000000000      (-3.26870987249424927E-002,-5.91947497300392665E-003)
   28.600000000000001      (-3.59474081232429091E-002,-9.65533760237109566E-003)
   28.700000000000003      (-3.94994747462961426E-002,-1.37293705139518839E-002)
   28.800000000000001      (-4.33980725519338348E-002,-1.80570271092711683E-002)
   28.900000000000002      (-4.77371034322850440E-002,-2.25056320840320671E-002)
   29.000000000000000      (-5.26483078340005475E-002,-2.68998676589925663E-002)
   29.100000000000001      (-5.82883093050805545E-002,-3.10277456061214506E-002)
   29.200000000000003      (-6.48192656753370511E-002,-3.46447360949234812E-002)
   29.300000000000001      (-7.23908871579731772E-002,-3.74774801011261705E-002)
   29.400000000000002      (-8.11311618475103052E-002,-3.92277254526031752E-002)
   29.500000000000000      (-9.11473380905492986E-002,-3.95718492015372028E-002)
   29.600000000000001           (-0.10253022807124017,-3.81479633064315468E-002)
   29.700000000000003           (-0.11534950929124316,-3.45271357026158687E-002)
   29.800000000000001           (-0.12962906328127322,-2.81754163403223380E-002)
   29.900000000000002           (-0.14529806663827693,-1.84206714869791996E-002)
   30.000000000000000           (-0.16212095593175341,-4.43713416686085469E-003)
   30.100000000000001            (-0.17961291317424019,1.47467290529651532E-002)
   30.200000000000003            (-0.19694415201768592,4.02172763763811933E-002)
   30.300000000000001            (-0.21282799131151633,7.31182144598016698E-002)
   30.400000000000002                 (-0.22538405368868561,0.11454770229219020)
   30.500000000000000                 (-0.23197988886821086,0.16537180303829302)
   30.600000000000001                 (-0.22908473985106936,0.22590608599685152)
   30.700000000000003                 (-0.21221258564479301,0.29542687854307631)
   30.800000000000001                 (-0.17607926233473703,0.37150839366564697)
   30.900000000000002                 (-0.11514038822536242,0.44925255461432873)
   31.000000000000000            (-2.46837044989277332E-002,0.52060833218089997)
   31.100000000000001             (9.74533523112307148E-002,0.57416039960852827)
   31.200000000000003                  (0.24875739804312041,0.59589758617107824)
   31.300000000000001                  (0.42013649326338220,0.57134215112368802)
   31.400000000000002                  (0.59514937490738662,0.48893754678722912)
   31.500000000000000                  (0.75115987674210183,0.34397279291285698)
   31.600000000000001                  (0.86269061592520502,0.14186158124033943)
   31.700000000000003                 (0.90648893195438218,-0.10048236854572663)
   31.800000000000001                 (0.86710183656280426,-0.35601780233657282)
   31.900000000000002                 (0.74139918890989631,-0.59173797546863238)
   32.000000000000000                 (0.54067732975440885,-0.77478356377026614)
   32.100000000000001                 (0.28962257420464504,-0.87907013229012121)
   32.200000000000003            (2.22278991611962254E-002,-0.89085558506533313)
   32.300000000000004                (-0.22454466400957698,-0.81193396403111806)
   32.399999999999999                (-0.41807911161298217,-0.65958513551153997)
   32.500000000000000                (-0.53676581178963345,-0.46300811438837408)
   32.600000000000001                (-0.57426174258306795,-0.25681164986509653)
   32.700000000000003           (-0.53995330527483376,-7.30848508681271186E-002)
   32.800000000000004            (-0.45520818384077250,6.56510631721018839E-002)
   32.899999999999999                 (-0.34658567626518200,0.15028497760174445)
   33.000000000000000                 (-0.23847316018946849,0.18462070622444729)
   33.100000000000001                 (-0.14773625160765927,0.18122182398755321)
   33.200000000000003            (-8.18991372746258606E-002,0.15572128969484633)
   33.300000000000004            (-4.06058243353529247E-002,0.12198245050557494)
   33.399999999999999       (-1.88138011430742449E-002,8.94775601514446878E-002)
   33.500000000000000       (-1.00295063591169398E-002,6.29527934503068265E-002)
   33.600000000000001       (-8.50832411204170865E-003,4.35714205877943891E-002)
   33.700000000000003       (-1.01874720239926685E-002,3.04744802727785757E-002)
   33.800000000000004       (-1.27040011271925476E-002,2.20521447519766503E-002)
   33.899999999999999       (-1.49728246376084860E-002,1.67143473487128894E-002)
   34.000000000000000       (-1.66868501061062519E-002,1.32269287377381056E-002)
   34.100000000000001       (-1.79324199139132001E-002,1.07655256374990672E-002)
   34.200000000000003       (-1.89496920011738602E-002,8.83044594620091897E-003)
   34.300000000000004       (-1.99928065690579172E-002,7.12206840590694310E-003)
   34.399999999999999       (-2.12623437882186288E-002,5.43935163252828608E-003)
   34.500000000000000       (-2.28804955993548755E-002,3.62246372733059357E-003)
   34.600000000000001       (-2.48859495139490475E-002,1.54242578714770318E-003)
   34.700000000000003      (-2.72688752332993292E-002,-8.79463860046966078E-004)
   34.800000000000004      (-3.00347714489412748E-002,-3.67790641019240727E-003)
   34.899999999999999      (-3.32281411844583263E-002,-6.88769189626216825E-003)
   35.000000000000000      (-3.68982172559395097E-002,-1.05512709307058403E-002)
   35.100000000000001      (-4.10850769623853432E-002,-1.46669911718902181E-002)
   35.200000000000003      (-4.58534894479117952E-002,-1.91461276816983668E-002)
   35.300000000000004      (-5.13225978072876579E-002,-2.38083026398665798E-002)
   35.399999999999999      (-5.76639540559706482E-002,-2.83927658984198771E-002)
   35.500000000000000      (-6.50727925203712643E-002,-3.25669377877831970E-002)
   35.600000000000001      (-7.37208153953250594E-002,-3.59299874120589044E-002)
   35.700000000000003      (-8.37108034305869136E-002,-3.80237001734481037E-002)
   35.800000000000004      (-9.50553113587176007E-002,-3.83600798557089048E-002)
   35.899999999999999           (-0.10768341024519419,-3.64542700771551334E-002)
   36.000000000000000           (-0.12145617688543364,-3.18385405971105956E-002)
   36.100000000000001           (-0.13616903905537922,-2.40476274490495669E-002)
   36.200000000000003           (-0.15153925999721271,-1.25885560335196461E-002)
   36.300000000000004            (-0.16718438546871450,3.09030534793232467E-003)
   36.399999999999999            (-0.18257958060342278,2.36250258747706179E-002)
   36.500000000000000            (-0.19697532386910696,4.97455159742912073E-002)
   36.600000000000001            (-0.20927899568513963,8.22472605227490133E-002)
   36.700000000000003                 (-0.21792195774300302,0.12190519621920259)
   36.800000000000004                 (-0.22073118489806148,0.16931301761178433)
   36.899999999999999                 (-0.21482440554406484,0.22462847652903514)
   37.000000000000000                 (-0.19656505681494174,0.28720016200709730)
   37.100000000000001                 (-0.16165226693737286,0.35505213244529671)
   37.200000000000003                 (-0.10548586361965687,0.42424776322237745)
   37.300000000000004            (-2.39812087065032521E-002,0.48828510642663969)
   37.399999999999999             (8.50883683425998905E-002,0.53783705238875046)
   37.500000000000000                  (0.22038003486988575,0.56121810948299222)
   37.600000000000001                  (0.37534366663189533,0.54587832368887490)
   37.700000000000003                  (0.53732722635943941,0.48094300977113918)
   37.800000000000004                  (0.68806400685246305,0.36033409296514740)
   37.899999999999999                  (0.80580928731500057,0.18564294854100938)
   38.000000000000000            (0.86892189535431097,-3.21137360586767895E-002)
   38.100000000000001                 (0.86027539455562263,-0.27255387800131131)
   38.200000000000003                 (0.77153418926402040,-0.50817058256494985)
   38.300000000000004                 (0.60613818134124986,-0.70854825891467288)
   38.400000000000006                 (0.38012326401516577,-0.84574295129205634)
   38.500000000000000                 (0.12043739826101288,-0.89973525762839723)
   38.600000000000001                (-0.13911553114419636,-0.86283860098699094)
   38.700000000000003                (-0.36375677089441277,-0.74207740708077452)
   38.800000000000004                (-0.52448485166493997,-0.55868404761998169)
   38.900000000000006                (-0.60421278454425942,-0.34428287675808833)
   39.000000000000000                (-0.60154773432069486,-0.13423096640269772)
   39.100000000000001            (-0.53073996896209130,4.04127066854082437E-002)
   39.200000000000003                 (-0.41724893902546861,0.15989711056999917)
   39.300000000000004                 (-0.29020432339542712,0.21920790011262531)
   39.400000000000006                 (-0.17457750467806085,0.22676611512600564)
   39.500000000000000            (-8.58401649409973183E-002,0.19927316907326625)
   39.600000000000001            (-2.86984098041507887E-002,0.15514349019748538)
   39.700000000000003             (5.17532838747888002E-004,0.10930666101575827)
   39.800000000000004        (9.77949938656312925E-003,7.07934805874785994E-002)
   39.900000000000006        (7.58174733843433677E-003,4.29494088251984457E-002)
   40.000000000000000        (6.26841527907290850E-004,2.52264172108557748E-002)
   40.100000000000001       (-6.89375280042573910E-003,1.52411135897194041E-002)
   40.200000000000003       (-1.29957363568668667E-002,1.02816408061887979E-002)
   40.300000000000004       (-1.71776888229265567E-002,8.10758644310738581E-003)
   40.400000000000006       (-1.96943411438973981E-002,7.19559858378847773E-003)
   40.500000000000000       (-2.10712160981094132E-002,6.66534446182747830E-003)
   40.600000000000001       (-2.18647060499339019E-002,6.09207034552187651E-003)
   40.700000000000003       (-2.25426077999305655E-002,5.30875797540296748E-003)
   40.800000000000004       (-2.34370226409489346E-002,4.24853428237930483E-003)
   40.900000000000006       (-2.47363057704320967E-002,2.85700272883074270E-003)
   41.000000000000000       (-2.64813663575715688E-002,1.09304550163689018E-003)
